,Hu0,a,error,skew,median,duration,r_value,p_value,swp
2021,0.812,0.128,10.88508974,1.895438727,7.45,7.381307435,0.2908469157,3.22E-09,29.40004177
2022,0.812,0.132,10.7481679,1.65344168,7.283333333,7.36031746,0.3903876579,5.63E-16,29.39085213
2023,0.812,0.136,10.66373693,2.135954628,7.083333333,7.375062657,0.370348584,2.04E-14,29.38947368
2024,0.812,0.14,10.64301243,1.42455464,6.983333333,7.358834586,0.4239917447,7.70E-19,29.41461988
2025,0.812,0.144,10.65175837,0.7126006475,6.883333333,7.371365915,0.5163890723,1.41E-28,29.35956558
2026,0.812,0.148,10.55592172,0.3938679693,6.733333333,7.381265664,0.5490099257,8.67E-33,29.42539683
2027,0.812,0.152,8.263325817,0.1592080177,6.616666667,7.395760234,0.5879688907,1.83E-38,29.34774436
2028,0.812,0.156,8.240315202,0.04916000594,6.55,7.407372598,0.6460937845,1.63E-48,29.44072682
2029,0.812,0.16,8.267535302,0.2246941493,6.383333333,7.432852966,0.6349618485,2.01E-46,29.3897452
2030,0.812,0.164,8.393416768,-0.06395169687,6.316666667,7.449540518,0.6744012826,2.99E-54,29.42226399
2031,0.812,0.168,8.125034238,0.01383206728,6.233333333,7.454030911,0.7021702433,1.55E-60,29.44273183
2032,0.812,0.172,5.936936819,0.002926844085,6.133333333,7.473934837,0.7000045067,5.10E-60,29.37836257
2033,0.812,0.176,5.871796674,-0.1611066757,6.1,7.49657477,0.7037338439,6.54E-61,29.37740184
2034,0.812,0.18,6.067481618,-0.2062859815,6.033333333,7.504344194,0.7615206407,8.96E-77,29.39344194
2035,0.812,0.184,4.189023799,-0.1908590405,5.983333333,7.520802005,0.7619921973,6.38E-77,29.40860485
2036,0.812,0.188,5.995903465,-0.08804150875,5.916666667,7.531996658,0.7722174185,3.25E-80,29.36697995
2037,0.812,0.192,5.899587903,-0.2388957934,5.883333333,7.540183793,0.7836506715,4.18E-84,29.36850459
2038,0.812,0.196,5.898887749,-0.1391164309,5.816666667,7.556975773,0.778489942,2.55E-82,29.40246449
2039,0.812,0.2,4.025270742,-0.2155071435,5.766666667,7.565162907,0.7928811628,2.00E-87,29.43448204
2040,0.82,0,8.356224104,0.0292907609,10.96666667,8.382247285,0.05281003511,0.292659852,29.74110276
2041,0.82,0.004,5.983655351,0.1227421737,11.28333333,8.374310777,0.05172921558,0.3026633736,29.69557226
2042,0.82,0.008,6.559185319,0.007491215436,11.36666667,8.365079365,0.02444069249,0.6264401137,29.7414787
2043,0.82,0.012,8.359202144,-0.02125194216,11.18333333,8.358187135,0.04807412161,0.3381530355,29.71144528
2044,0.82,0.016,5.809000561,0.1338906031,11.08333333,8.349206349,0.07768991964,0.1213027347,29.70651629
2045,0.82,0.02,5.530590522,-0.04734035056,11.23333333,8.335421888,0.1227289584,0.01416317448,29.72238931
2046,0.82,0.024,5.70681444,-0.07300571348,10.95,8.327736007,0.06968038033,0.1647759768,29.7210944
2047,0.82,0.028,8.258432774,0.1155349422,10.8,8.331787803,0.05190293909,0.3010403761,29.72593985
2048,0.82,0.032,3.582638985,0.07106853698,10.46666667,8.318964077,0.02238166529,0.6557947298,29.73387636
2049,0.82,0.036,5.595076557,0.2401502747,10.48333333,8.319590643,-0.05850837302,0.2435997679,29.72176274
2050,0.82,0.04,8.127287177,0.03077418024,10.66666667,8.325229741,0.007694067256,0.8782334889,29.70304929
2051,0.82,0.044,5.674449936,0.0893934367,10.58333333,8.305137845,0.06503819365,0.1948260066,29.74101921
2052,0.82,0.048,5.851487401,0.215563768,10.58333333,8.303508772,0.07529447883,0.1332471214,29.71771094
2053,0.82,0.052,3.808749877,-0.004063377003,10.96666667,8.305847953,0.02039663232,0.6846056159,29.72882206
2054,0.82,0.056,5.717890697,0.1156080381,10.96666667,8.310463659,0.0492191978,0.3267591186,29.74218881
2055,0.82,0.06,3.34369454,0.01978242106,10.85,8.302172097,-0.0399102928,0.4266000378,29.74440267
2056,0.82,0.064,5.604372518,-0.05057359924,10.88333333,8.281850459,0.09288371588,0.0638051964,29.7109858
2057,0.82,0.068,5.56129845,-0.1313257888,10.93333333,8.261403509,-0.03132021684,0.5327516469,29.73888889
2058,0.82,0.072,3.689340259,-0.01857486536,10.8,8.244068505,0.02000984447,0.6902747471,29.72502089
2059,0.82,0.076,5.710376481,-0.1167320666,11.03333333,8.214264829,-0.008130877822,0.8713788679,29.73270677
2060,0.82,0.08,5.822314678,-0.06570129035,10.98333333,8.188408521,-0.007707752002,0.8780186012,29.74807853
2061,0.82,0.084,5.809863688,-0.005879619239,10.85,8.109774436,-0.1002835743,0.0452925472,29.7374269
2062,0.82,0.088,6.05514882,0.01158139023,10.81666667,8.061487051,-0.1090995283,0.02933671538,29.71741855
2063,0.82,0.092,3.584459764,-0.06338699019,10.41666667,8.014578112,-0.008746053134,0.8617416835,29.75162907
2064,0.82,0.096,5.472950715,-0.02671417576,10.1,7.978696742,0.1011982571,0.0433542762,29.7182122
2065,0.82,0.1,5.88426199,0.2069245964,9.983333333,7.921616541,0.04559025916,0.3637303191,29.75931495
2066,0.82,0.104,5.700083426,0.2524234226,9.533333333,7.860296575,0.011382991,0.8206810919,29.69924812
2067,0.82,0.108,3.717006527,0.193041905,9.333333333,7.807581454,0.105616636,0.03494685884,29.70438596
2068,0.82,0.112,5.7496212,0.5326532308,8.916666667,7.760045948,0.0221674672,0.6588801172,29.72907268
2069,0.82,0.116,5.931518682,0.8573965859,8.65,7.655931495,0.1084641932,0.03029838538,29.72447786
2070,0.82,0.12,6.095677861,1.068470955,8.333333333,7.582142857,0.01675222653,0.7386821468,29.74553049
2071,0.82,0.124,8.576080227,1.455444409,8.183333333,7.484022556,0.07567808565,0.1312756029,29.73830409
2072,0.82,0.128,8.442390421,1.304608244,7.866666667,7.420154553,0.2336352724,2.39E-06,29.70075188
2073,0.82,0.132,10.98558586,1.922615481,7.8,7.376232247,0.1595119079,0.001389885637,29.75116959
2074,0.82,0.136,11.03288624,2.24940388,7.5,7.38968254,0.2212704413,8.14E-06,29.73270677
2075,0.82,0.14,12.79543289,2.084637849,7.283333333,7.365810359,0.331328827,1.12E-11,29.72493734
2076,0.82,0.144,10.64495088,2.259414741,7.15,7.353091061,0.4778446363,3.75E-24,29.72669173
2077,0.82,0.148,10.74321551,2.103518682,7,7.358312448,0.4192847378,2.03E-18,29.68015873
2078,0.82,0.152,10.64535319,0.3939791469,6.85,7.372451963,0.5456058163,2.51E-32,29.71424394
2079,0.82,0.156,10.5846761,1.346239768,6.766666667,7.383730159,0.5119983723,4.81E-28,29.72251462
2080,0.82,0.16,10.61444075,1.144018068,6.683333333,7.402360067,0.5866160688,2.96E-38,29.72468672
2081,0.82,0.164,8.164008005,0.1221204791,6.566666667,7.408437761,0.6408495245,1.61E-47,29.71165414
2082,0.82,0.168,8.363782191,-0.052955245,6.466666667,7.427819549,0.6861869677,7.84E-57,29.70948204
2083,0.82,0.172,8.200651734,-0.08686258923,6.383333333,7.450041771,0.7002575457,4.44E-60,29.72878028
2084,0.82,0.176,8.167825121,-0.03956428819,6.3,7.462740184,0.7187231378,1.22E-64,29.72234754
2085,0.82,0.18,8.355435987,-0.142810601,6.233333333,7.475856307,0.7228991162,1.01E-65,29.70116959
2086,0.82,0.184,5.883284359,-0.1992552608,6.166666667,7.487301587,0.7415280286,8.32E-71,29.73283208
2087,0.82,0.188,8.325733046,-0.0667949052,6.083333333,7.505179616,0.7481524102,1.01E-72,29.75041771
2088,0.82,0.192,6.22049476,-0.03626792077,6.033333333,7.515705931,0.7749151892,4.12E-81,29.73955723
2089,0.82,0.196,6.030119818,-0.3092410901,5.983333333,7.527652464,0.7736989384,1.05E-80,29.76520468
2090,0.82,0.2,6.052794505,-0.182500288,5.933333333,7.537844612,0.7951930843,2.78E-88,29.72857143
2091,0.828,0,10.98685898,-0.05209256938,11.95,8.43893066,0.0354016243,0.4807172779,30.04482038
2092,0.828,0.004,8.745402823,0.1084780904,11.75,8.431746032,0.08394184174,0.0940455775,30.06102757
2093,0.828,0.008,5.925662799,-0.08968575946,11.58333333,8.416457811,0.08614027207,0.08571499161,30.09369256
2094,0.828,0.012,8.480725879,-0.05250029253,11.6,8.404761905,0.02675296997,0.5941658317,30.06370092
2095,0.828,0.016,8.778831483,0.03364597851,11.56666667,8.393149541,0.07809146784,0.1193848001,30.06691729
2096,0.828,0.02,5.911663885,-0.05505239226,11.18333333,8.379448622,0.04039344022,0.4210185732,30.06541353
2097,0.828,0.024,8.326047119,0.01432793311,11.45,8.365455305,0.06497183944,0.1952827948,30.08036759
2098,0.828,0.028,8.379573598,0.09310371879,11.06666667,8.361528822,-0.01329819448,0.7911561744,30.0606934
2099,0.828,0.032,6.233460943,-0.0009401823362,11.15,8.358646617,0.114543086,0.02211688712,30.06307435
2100,0.828,0.036,6.41768765,-0.003456835801,11.33333333,8.335045948,0.1013352977,0.04306998066,30.02552214
2101,0.828,0.04,8.341539976,0.2385322067,10.73333333,8.337928154,0.05539886931,0.269607132,30.02477026
2102,0.828,0.044,5.639221236,0.1910547459,10.81666667,8.318922306,0.0945921248,0.05905508474,30.05902256
2103,0.828,0.048,5.666610402,0.2026526813,10.65,8.322013367,0.04703733769,0.3486859727,30.06081871
2104,0.828,0.052,5.637855093,-0.007838430469,10.66666667,8.310066834,0.0989570793,0.04823237522,30.01058333
2105,0.828,0.056,5.553838561,0.133573437,10.65,8.315458333,0.08170135818,0.1027548808,30.031875
2106,0.828,0.06,3.615136606,0.1531047677,10.5,8.318170426,0.1074691674,0.0318586854,30.07986633
2107,0.828,0.064,5.651355031,0.1868549323,10.71666667,8.324310777,-0.01869609359,0.7096582851,30.05196324
2108,0.828,0.068,5.651822572,0.1040190756,10.36666667,8.317376775,-0.01629183811,0.7456126939,30.02719298
2109,0.828,0.072,5.675642094,0.188896982,10.3,8.295697577,0.05468148105,0.2758672054,30.06077694
2110,0.828,0.076,3.708440682,0.06687707538,10.61666667,8.289912281,-0.001464334999,0.9767383258,30.04720134
2111,0.828,0.08,3.712786776,0.08570427783,10.425,8.277192982,-0.07546115889,0.1323876951,30.04862155
2112,0.828,0.084,5.795762254,0.0518236349,10.78333333,8.238387636,-0.07195487666,0.1513873164,30.07560568
2113,0.828,0.088,6.044749633,0.1827834644,10.51666667,8.211194653,0.02850476326,0.5702310751,30.04519632
2114,0.828,0.092,3.788680725,-0.09468757607,10.4,8.153007519,0.02163584415,0.6665627529,30.06428571
2115,0.828,0.096,6.288697317,0.2377848616,9.933333333,8.0696533,-0.03893680292,0.4379757057,30.03508772
2116,0.828,0.1,3.803858064,0.09019023693,10.16666667,8.040204678,-0.04010753229,0.4243162941,30.07982456
2117,0.828,0.104,5.84604702,0.2026156666,10.1,7.9910401,-0.03243698206,0.5182369665,30.01942356
2118,0.828,0.108,5.917794078,0.3115586328,9.716666667,7.926629073,-0.01878796047,0.7082965694,30.04283333
2119,0.828,0.112,3.838199726,0.3947067764,9.4,7.865935673,0.06782943282,0.1763117252,30.06428571
2120,0.828,0.116,6.476707912,0.3967915429,9.45,7.810108605,0.1109743517,0.0266499597,30.01294904
2121,0.828,0.12,5.947134016,0.4855882378,8.883333333,7.69047619,0.007309577558,0.8842746204,30.05789474
2122,0.828,0.124,10.98533022,1.038544716,8.783333333,7.616019215,0.1002082622,0.04545533091,30.05229741
2123,0.828,0.128,8.673318395,1.130170588,8.516666667,7.54657477,0.07533053512,0.1330608464,30.06495405
2124,0.828,0.132,8.704285699,1.398530079,8.15,7.451190476,0.1388943603,0.005449444254,30.03792815
2125,0.828,0.136,11.02266083,1.877287604,7.883333333,7.418859649,0.188641221,0.0001504242207,30.02999165
2126,0.828,0.14,12.91588444,2.09603457,7.733333333,7.375,0.2590846846,1.53E-07,30.0393066
2127,0.828,0.144,10.95706239,2.52549584,7.466666667,7.39484127,0.2706545243,3.97E-08,30.07748538
2128,0.828,0.148,10.89465752,2.790964774,7.3,7.360108605,0.2573615415,1.86E-07,30.05839599
2129,0.828,0.152,10.80725861,2.168814544,7.183333333,7.332414369,0.4244436595,7.01E-19,30.03350042
2130,0.828,0.156,10.75446215,1.732304154,7.016666667,7.354928989,0.5091794993,1.05E-27,30.0531746
2131,0.828,0.16,8.389219876,2.15161646,6.916666667,7.374603175,0.4936944271,6.64E-26,30.06850459
2132,0.828,0.164,10.61289743,0.2273169925,6.75,7.387886383,0.5771559844,8.20E-37,30.036132
2133,0.828,0.168,10.57320586,0.2520983719,6.683333333,7.396094403,0.6172035663,2.94E-43,30.05121136
2134,0.828,0.172,8.523068645,-0.02369536833,6.633333333,7.417293233,0.6760971083,1.29E-54,30.05785297
2135,0.828,0.176,8.366655662,-0.04926584712,6.483333333,7.432623225,0.7102378969,1.69E-62,30.01879699
2136,0.828,0.18,5.895265423,-0.2187929462,6.45,7.442314119,0.6989563479,9.03E-60,30.04749373
2137,0.828,0.184,8.314763319,0.1322352323,6.333333333,7.460233918,0.7121586225,5.61E-63,30.0644528
2138,0.828,0.188,8.551111632,-0.07355493965,6.283333333,7.464578112,0.7196906867,6.87E-65,30.04557226
2139,0.828,0.192,8.380009112,-0.07513745324,6.2,7.479114453,0.7552305011,7.80E-75,30.03855472
2140,0.828,0.196,5.912939644,-0.2870619733,6.133333333,7.506599833,0.7636357353,1.94E-77,30.04101921
2141,0.828,0.2,6.148037221,-0.1657225683,6.066666667,7.527234754,0.7951610513,2.86E-88,30.04707602
2142,0.836,0,11.2914886,-0.1065377539,12.48333333,8.494903926,0.03507997585,0.4847153795,30.41499582
2143,0.836,0.004,10.01042714,-0.1299664557,12.35,8.487134503,0.03713994976,0.4594227703,30.36457811
2144,0.836,0.008,11.03656454,-0.2417537066,12.5,8.474686717,0.02311422094,0.6452871435,30.39736842
2145,0.836,0.012,13.17887435,-0.06843621959,12.38333333,8.463116124,0.04095306682,0.4146072717,30.40654167
2146,0.836,0.016,8.704431554,-0.04799506338,11.71666667,8.446240602,-0.04396189924,0.3811351274,30.3874269
2147,0.836,0.02,11.03384476,0.04205290036,11.99166667,8.439791667,0.06550014519,0.1911083073,30.37552214
2148,0.836,0.024,11.17596971,0.03770867931,12.025,8.423057644,0.01299912527,0.7957481817,30.38629908
2149,0.836,0.028,10.82363328,0.1246147763,11.43333333,8.412238931,0.01325042417,0.7918891756,30.38533835
2150,0.836,0.032,10.97559579,0.1225366379,11.525,8.390893901,0.02578313978,0.607610429,30.38370927
2151,0.836,0.036,8.414254851,0.1380506825,11.3,8.38128655,0.02952015936,0.556570633,30.37134503
2152,0.836,0.04,5.853257887,0.01395558618,11.36666667,8.374101921,0.08624517488,0.08533283132,30.3933584
2153,0.836,0.044,6.021452135,0.04530895119,11.11666667,8.355137845,0.08335966912,0.09635665689,30.39181287
2154,0.836,0.048,8.362905342,0.2900093309,11.01666667,8.352923977,-0.007119728993,0.8872600317,30.37606516
2155,0.836,0.052,5.842687414,0.227358225,10.91666667,8.338680033,0.103468631,0.03884286367,30.371625
2156,0.836,0.056,6.241174118,0.2099630519,10.475,8.330451128,-0.0420064529,0.4026964707,30.39761905
2157,0.836,0.06,5.799947251,0.2738948937,10.33333333,8.319423559,0.06086823867,0.225071444,30.43170426
2158,0.836,0.064,5.685665351,0.3178058146,10.35,8.312740184,0.02460933964,0.6240608936,30.40008354
2159,0.836,0.068,5.547081316,0.2322315586,10.25,8.31031746,0.07440361722,0.1379136513,30.39615706
2160,0.836,0.072,5.568570523,0.1243485939,10.25,8.305597327,0.09256466802,0.06472622368,30.36716792
2161,0.836,0.076,5.517911961,0.1216171313,10.31666667,8.299289891,0.01843591218,0.7135198814,30.37255639
2162,0.836,0.08,5.544782473,0.2393960477,10.075,8.309356725,0.1148076186,0.02180920195,30.40125313
2163,0.836,0.084,5.513145541,-0.003722655477,10.53333333,8.277715121,0.08028450406,0.1093246512,30.35760234
2164,0.836,0.088,8.311442903,0.1959195488,10.38333333,8.298851295,-0.02773981291,0.5806262196,30.40271512
2165,0.836,0.092,8.358531179,0.02504546508,10.68333333,8.250104428,0.02183001265,0.6637526745,30.41157059
2166,0.836,0.096,8.340081883,0.23447054,10.23333333,8.245071011,-0.04147446976,0.4086859499,30.36967419
2167,0.836,0.1,5.903725264,-0.0179115722,10.58333333,8.221428571,0.0671513695,0.1806844222,30.36971596
2168,0.836,0.104,6.420851586,0.1162638646,10.08333333,8.140434419,-0.05357061734,0.2857543667,30.39340017
2169,0.836,0.108,4.028736537,0.2177729247,9.966666667,8.061340852,0.03005750422,0.5494064466,30.39279167
2170,0.836,0.112,2.930528942,0.06953612332,9.966666667,8.017251462,-0.02594168948,0.6054032513,30.3719716
2171,0.836,0.116,8.621589381,0.5574303431,9.683333333,7.963680033,0.08716897691,0.08202636592,30.36737678
2172,0.836,0.12,6.104995498,0.3514392777,9.616666667,7.899289891,0.0480224547,0.3386730629,30.3952381
2173,0.836,0.124,8.453132846,0.5856628996,9.266666667,7.836549708,0.05073319396,0.3120803511,30.39264829
2174,0.836,0.128,8.561577906,0.7271652489,8.95,7.689076859,0.09388916737,0.06097295743,30.34519632
2175,0.836,0.132,10.97735707,0.9895426794,8.65,7.662510443,0.1024139168,0.04088668111,30.40802005
2176,0.836,0.136,13.00739391,1.307858501,8.366666667,7.557351713,0.08975346535,0.07332296086,30.4248538
2177,0.836,0.14,13.06248595,1.489493463,8.175,7.480096074,0.138821384,0.005474233071,30.33625731
2178,0.836,0.144,13.00626043,1.845898833,8.016666667,7.439243943,0.1283698478,0.01026510391,30.36649958
2179,0.836,0.148,11.03265868,1.938718548,7.716666667,7.409461153,0.2584014556,1.65E-07,30.36349206
2180,0.836,0.152,12.91378737,2.76166284,7.5,7.354657477,0.2623406723,1.05E-07,30.38617377
2181,0.836,0.156,8.510773403,2.338862621,7.35,7.3553467,0.3203181612,5.69E-11,30.39377611
2182,0.836,0.16,10.88885362,2.391767808,7.2,7.34085213,0.410656214,1.15E-17,30.35580618
2183,0.836,0.164,10.85924127,1.437221648,7.033333333,7.360923141,0.4978377004,2.23E-26,30.36090226
2184,0.836,0.168,10.72437521,1.314326414,6.95,7.375835422,0.5635007628,8.21E-35,30.39055973
2185,0.836,0.172,10.72974805,0.2815289508,6.85,7.37786132,0.6013411724,1.35E-40,30.42770833
2186,0.836,0.176,8.430570922,0.2555653987,6.733333333,7.39371345,0.6188386343,1.53E-43,30.40388471
2187,0.836,0.18,10.83333007,0.1289531826,6.633333333,7.41088137,0.6741209148,3.43E-54,30.380375
2188,0.836,0.184,10.76769229,-0.06854040436,6.566666667,7.420279866,0.7276839761,5.47E-67,30.38320802
2189,0.836,0.188,8.727127564,-0.08689244747,6.516666667,7.434189641,0.7003322674,4.26E-60,30.39122807
2190,0.836,0.192,8.51052599,-0.1424691991,6.416666667,7.457894737,0.7258599134,1.67E-66,30.37151211
2191,0.836,0.196,8.473628232,-0.1441490435,6.366666667,7.463241437,0.7414573819,8.71E-71,30.38646617
2192,0.836,0.2,8.388177499,-0.1240698888,6.25,7.49197995,0.7666113118,2.18E-78,30.38943191
2193,0.844,0,11.34254274,-0.3702811114,13.35,8.552798663,0.02791940264,0.5781777922,30.74273183
2194,0.844,0.004,11.46407167,-0.2202737339,13.225,8.545739348,0.04265744846,0.3954388196,30.70818713
2195,0.844,0.008,13.44334437,-0.1091153435,12.75,8.536883876,0.007926751922,0.8745809347,30.69795322
2196,0.844,0.012,11.33191549,-0.1972747286,12.925,8.529991646,-0.01644531789,0.7432999447,30.70898079
2197,0.844,0.016,15.58646284,-0.1606663255,12.86666667,8.519298246,-0.1088606758,0.02969513895,30.71591479
2198,0.844,0.02,12.95563401,-0.1170472826,12.675,8.507083333,0.03423537338,0.4947554479,30.71708438
2199,0.844,0.024,11.06727513,0.04292764132,12.35,8.498830409,-0.04326442801,0.3887433301,30.71031746
2200,0.844,0.028,10.78692788,-0.03755402089,12.225,8.482414369,-0.05345616709,0.2867864127,30.69022556
2201,0.844,0.032,8.792917564,0.01933474233,11.9,8.471929825,-0.01244477043,0.8042784814,30.70827068
2202,0.844,0.036,8.975728508,0.1077894572,11.83333333,8.453592314,0.02640928681,0.5989147476,30.68905597
2203,0.844,0.04,8.711906872,0.1694852184,11.8,8.436382623,0.04051991876,0.4195645377,30.68333333
2204,0.844,0.044,8.856949951,0.220334013,11.65,8.423934837,-0.02700086938,0.5907511143,30.7015873
2205,0.844,0.048,8.49822264,0.1089968335,11.6,8.406683375,-0.07776490817,0.1209427517,30.69101921
2206,0.844,0.052,6.380669193,0.3105666724,11.375,8.38512949,0.01554614938,0.7568814745,30.74753551
2207,0.844,0.056,8.542088898,0.1708165312,11.08333333,8.375271512,0.01016645986,0.8395704228,30.73855472
2208,0.844,0.06,6.225087192,0.1992486151,11.03333333,8.369548872,-0.02982695701,0.5524746783,30.72639933
2209,0.844,0.064,5.897622642,0.274009234,10.78333333,8.354887218,0.05211093685,0.2991047846,30.696533
2210,0.844,0.068,8.174035576,0.06516056786,10.9,8.349415205,0.05357232983,0.2857389435,30.73563074
2211,0.844,0.072,5.984471788,0.4196342048,10.7,8.323642439,0.080084541,0.1102133366,30.7112782
2212,0.844,0.076,6.045664591,0.2026877796,10.875,8.314578112,0.04004821603,0.4250023394,30.71570593
2213,0.844,0.08,8.187245911,0.3813982287,10.05,8.312218045,0.04340684998,0.3871823144,30.69916458
2214,0.844,0.084,8.117413846,0.3721968695,10.18333333,8.319298246,0.03169112506,0.5279082914,30.72289056
2215,0.844,0.088,5.741325987,0.2534074948,10.18333333,8.305242272,0.02218643298,0.6586066927,30.71136174
2216,0.844,0.092,5.512252414,0.1653167137,10.21666667,8.331704261,0.09584797695,0.05575298848,30.70998329
2217,0.844,0.096,8.324066575,0.348483485,10.21666667,8.272431078,0.06702800901,0.1814885023,30.68592314
2218,0.844,0.1,5.755392616,0.2959006492,10.26666667,8.288304094,0.07125671318,0.1554061383,30.73621554
2219,0.844,0.104,8.526931575,0.1247122175,10.31666667,8.282999165,0.04975866306,0.3214783654,30.74603175
2220,0.844,0.108,5.827803657,0.03977173877,10.25,8.203007519,0.04802500988,0.338647333,30.6943609
2221,0.844,0.112,8.37381796,0.1364515707,10.13333333,8.158312448,0.03168747541,0.5279558398,30.7299081
2222,0.844,0.116,6.246640292,0.1869300782,10.225,8.104114453,0.08037811997,0.1089105433,30.76035923
2223,0.844,0.12,8.571327624,0.3036587393,9.883333333,8.071553885,-0.05738903629,0.252751642,30.71499582
2224,0.844,0.124,8.466386412,0.3774012533,9.733333333,8.012364244,0.06027789782,0.2296095748,30.74319131
2225,0.844,0.128,11.0377364,0.3378182521,9.7,7.93719716,0.1909769953,0.000123950574,30.69786967
2226,0.844,0.132,8.653995834,0.6785429156,9.025,7.830827068,0.1028034092,0.04012159424,30.69658333
2227,0.844,0.136,8.6434207,1.065527677,8.825,7.696303258,0.1390933635,0.005382358386,30.70284043
2228,0.844,0.14,10.9792145,1.117185269,8.608333333,7.650666667,0.09921661025,0.04736547307,30.71140351
2229,0.844,0.144,11.19322541,1.483536716,8.416666667,7.526587302,0.05057556552,0.3135881073,30.69239766
2230,0.844,0.148,13.09806469,1.849040581,8.083333333,7.468003342,0.1338426953,0.007424619559,30.70396825
2231,0.844,0.152,13.13845385,2.216753592,7.883333333,7.407873851,0.1833851284,0.0002305933309,30.72472849
2232,0.844,0.156,13.12040179,2.619933462,7.766666667,7.37213868,0.2132382191,1.74E-05,30.77464495
2233,0.844,0.16,12.98748189,2.123926341,7.566666667,7.334878864,0.2486136031,4.91E-07,30.76157059
2234,0.844,0.164,8.585025324,2.159152264,7.3,7.360171261,0.3593638671,1.32E-13,30.69615706
2235,0.844,0.168,8.566300597,2.448035612,7.183333333,7.357602339,0.3718879745,1.56E-14,30.71984127
2236,0.844,0.172,10.9153903,0.9576849974,7.083333333,7.349770259,0.5636260438,7.88E-35,30.71248956
2237,0.844,0.176,6.104180895,2.724330327,6.983333333,7.375981621,0.4918440445,1.08E-25,30.75254804
2238,0.844,0.18,10.7955031,-0.0125891411,6.883333333,7.373329156,0.6664414377,1.42E-52,30.70229741
2239,0.844,0.184,8.337190664,-0.04672378329,6.733333333,7.41163325,0.6697594585,2.88E-53,30.72844612
2240,0.844,0.188,8.579596645,0.02921092212,6.716666667,7.409753551,0.6771766077,7.56E-55,30.72522974
2241,0.844,0.192,8.48533404,-0.05942117605,6.55,7.447117794,0.7288551353,2.66E-67,30.75430242
2242,0.844,0.196,10.75031032,-0.01042534914,6.516666667,7.43893066,0.7060781139,1.77E-61,30.73270677
2243,0.844,0.2,5.986043588,-0.2821433021,6.466666667,7.455806182,0.7509793318,1.48E-73,30.73350042
2244,0.852,0,16.64460864,-0.06498599986,13.06666667,8.608354219,-0.08685117914,0.08315194519,31.06395155
2245,0.852,0.004,16.40930823,-0.06599315427,13,8.604051796,-0.01838856243,0.7142234341,31.09578112
2246,0.852,0.008,13.93212583,-0.2070262196,12.9,8.599415205,-0.09718196538,0.05241476882,31.05213033
2247,0.852,0.012,16.36357339,-0.08049543255,13.01666667,8.595530493,0.02087519685,0.6776157721,31.0387218
2248,0.852,0.016,11.58337943,-0.1986225053,13.2375,8.590958333,-0.06697985625,0.1812531348,31.03604845
2249,0.852,0.02,16.04615372,-0.08973622665,13.025,8.585380117,-0.01424858121,0.7766122043,31.01888053
2250,0.852,0.024,11.7408668,-0.01666373199,13.05,8.580116959,-0.06524025846,0.193439785,31.01700084
2251,0.852,0.028,11.43198937,0.07276526046,12.75,8.572055138,-0.008658855888,0.8631064817,31.13592314
2252,0.852,0.032,13.30485539,0.05430488796,12.25,8.553174603,-0.07083844648,0.1578521454,31.10329992
2253,0.852,0.036,16.36528215,0.1024003578,12.63333333,8.544486216,-0.06482892301,0.1962693001,31.01152882
2254,0.852,0.04,12.23042664,-0.001198181405,12.46666667,8.526858814,-0.09866195151,0.04890772388,31.06211362
2255,0.852,0.044,10.92516875,0.08874448607,12.1,8.512573099,-0.0380980967,0.4479142452,31.04122807
2256,0.852,0.048,10.50864532,0.160990393,12.18333333,8.503508772,0.02629615754,0.6004816773,31.03487886
2257,0.852,0.052,8.862819724,0.1160405531,12.075,8.493107769,-0.09970011005,0.04656656551,31.05075188
2258,0.852,0.056,6.242267405,0.08615732241,11.95,8.465329992,-0.03729008611,0.4576086207,31.02558333
2259,0.852,0.06,10.45436278,0.2281570457,11.58333333,8.446407686,0.005538517786,0.9121829085,31.03567251
2260,0.852,0.064,11.00979906,0.3072071399,11.51666667,8.446115288,-0.02703262703,0.5903143158,31.08541667
2261,0.852,0.068,11.30456284,0.5225149593,10.96666667,8.415914787,0.01553266608,0.7570857159,31.07088555
2262,0.852,0.072,6.009428173,0.4056262878,10.7,8.393650794,0.04547477637,0.3649480987,31.02159566
2263,0.852,0.076,8.486505016,0.2201387726,10.95,8.384126984,-0.06869612209,0.1708376685,31.07756892
2264,0.852,0.08,8.415059686,0.3653478866,10.93333333,8.385296575,0.03379960259,0.5008068718,31.02823726
2265,0.852,0.084,5.96276536,0.4093636943,10.275,8.333792815,-0.01799232605,0.7201204028,31.05066834
2266,0.852,0.088,8.349419361,0.5384963522,10.375,8.343212197,0.08948333002,0.0741958913,31.03086884
2267,0.852,0.092,5.573918132,0.2134108005,10.28333333,8.340768588,0.1460967827,0.003446400682,31.00321637
2268,0.852,0.096,3.709755749,0.1729484276,10.45,8.299916458,0.1218844907,0.01484693172,31.03805347
2269,0.852,0.1,5.702627275,0.2113583073,10.25,8.339515455,0.04589459913,0.3605331654,30.99131161
2270,0.852,0.104,8.421599498,0.233205551,10.25,8.321219716,0.01426495469,0.7763623039,31.05329992
2271,0.852,0.108,8.24542129,0.1663465035,10.31666667,8.288763576,0.07439117034,0.1379797285,31.00814536
2272,0.852,0.112,8.61950556,0.1055507075,10.51666667,8.29352548,0.08686162164,0.08311476278,31.03358396
